"Date","Price","Open","High","Low","Vol.","Change %"
"05/20/2020","669.55","668.50","673.00","659.65","5.80M","0.14%"
"05/19/2020","668.60","664.00","674.80","655.00","5.90M","0.71%"
"05/18/2020","663.90","659.85","670.55","653.00","10.44M","1.78%"
"05/15/2020","652.30","664.80","664.80","646.70","9.26M","-0.89%"
"05/14/2020","658.15","659.00","671.75","652.60","16.89M","-5.19%"
"05/13/2020","694.15","694.80","699.90","683.75","8.29M","0.95%"
"05/12/2020","687.65","678.50","691.00","675.50","7.36M","0.70%"
"05/11/2020","682.90","682.50","698.55","678.00","7.37M","1.29%"
"05/08/2020","674.20","672.25","680.90","668.50","8.40M","1.39%"
"05/07/2020","664.95","665.55","674.35","662.45","4.78M","-0.14%"
"05/06/2020","665.90","676.90","681.45","664.05","7.93M","-1.16%"
"05/05/2020","673.70","681.75","685.60","670.00","6.39M","0.00%"
"05/04/2020","673.70","689.80","701.20","670.35","9.12M","-5.84%"
"04/30/2020","715.50","700.00","720.00","698.10","16.25M","5.76%"
"04/29/2020","676.55","666.00","682.00","658.00","8.64M","2.40%"
"04/28/2020","660.70","673.00","677.00","653.05","7.30M","-0.59%"
"04/27/2020","664.60","661.05","681.00","661.05","7.18M","1.00%"
"04/24/2020","658.00","668.55","675.00","654.80","7.32M","-3.14%"
"04/23/2020","679.30","647.05","683.65","638.10","14.45M","5.83%"
"04/22/2020","641.85","633.20","645.00","628.05","8.27M","1.37%"
"04/21/2020","633.20","627.80","646.50","627.80","11.66M","-3.08%"
"04/20/2020","653.30","640.00","661.00","639.00","13.32M","3.90%"
"04/17/2020","628.75","644.00","646.00","626.00","8.88M","0.79%"
"04/16/2020","623.85","619.95","634.90","603.50","17.78M","-2.38%"
"04/15/2020","639.05","651.40","653.30","635.60","11.96M","0.26%"
"04/13/2020","637.40","629.00","651.70","626.05","8.33M","0.18%"
"04/09/2020","636.25","646.80","652.80","632.10","11.93M","0.74%"
"04/08/2020","631.60","630.00","655.65","626.35","11.81M","-1.16%"
"04/07/2020","639.00","615.00","644.25","612.90","15.15M","9.10%"
"04/03/2020","585.70","603.50","606.00","582.15","10.22M","-2.84%"
"04/01/2020","602.80","634.35","637.50","594.00","13.08M","-6.03%"
"03/31/2020","641.50","650.00","662.00","633.70","15.18M","2.36%"
"03/30/2020","626.70","625.10","663.50","621.10","14.63M","-3.98%"
"03/27/2020","652.70","665.05","674.90","642.25","13.50M","1.51%"
"03/26/2020","643.00","615.00","650.85","612.10","14.87M","6.07%"
"03/25/2020","606.20","597.00","635.00","565.70","18.34M","2.78%"
"03/24/2020","589.80","522.00","601.15","522.00","20.03M","12.03%"
"03/23/2020","526.45","540.00","560.95","515.90","17.15M","-10.04%"
"03/20/2020","585.20","549.50","617.45","548.00","21.36M","7.27%"
"03/19/2020","545.55","509.25","558.00","509.25","16.58M","2.11%"
"03/18/2020","534.30","568.00","578.00","528.00","15.39M","-3.72%"
"03/17/2020","554.95","588.10","592.00","550.00","16.06M","-4.84%"
"03/16/2020","583.15","622.00","622.15","580.00","19.14M","-9.22%"
"03/13/2020","642.35","592.00","667.00","570.00","16.90M","1.77%"
"03/12/2020","631.20","668.00","670.00","627.50","13.97M","-7.99%"
"03/11/2020","686.00","690.65","695.95","669.05","16.17M","-2.62%"
"03/09/2020","704.45","724.50","725.85","697.00","10.31M","-4.67%"
"03/06/2020","738.95","741.00","744.00","729.10","9.22M","-2.07%"
"03/05/2020","754.60","763.75","773.55","751.75","7.76M","-0.55%"
"03/04/2020","758.75","753.90","761.50","745.55","11.01M","1.57%"
"03/03/2020","747.00","755.00","759.00","741.25","7.83M","0.80%"
"03/02/2020","741.05","737.00","765.90","733.75","9.82M","1.28%"
"02/28/2020","731.70","750.00","756.80","722.05","14.12M","-5.93%"
"02/27/2020","777.85","778.00","780.75","772.20","5.22M","-0.63%"
"02/26/2020","782.75","793.95","801.45","780.50","8.76M","-1.96%"
"02/25/2020","798.40","799.00","806.00","795.40","7.00M","0.32%"
"02/24/2020","795.85","800.10","811.60","792.15","6.63M","-0.14%"
"02/20/2020","797.00","803.25","806.10","793.85","4.56M","-0.43%"
"02/19/2020","800.45","800.00","804.85","796.15","3.99M","0.35%"
"02/18/2020","797.65","785.00","799.05","783.65","5.08M","1.04%"
"02/17/2020","789.45","790.30","793.45","783.30","2.93M","0.38%"
"02/14/2020","786.45","794.50","799.20","784.60","5.32M","-0.73%"
"02/13/2020","792.25","785.00","794.00","782.20","4.39M","1.43%"
"02/12/2020","781.05","775.80","783.25","775.10","2.95M","0.97%"
"02/11/2020","773.55","779.00","779.10","769.20","4.31M","0.05%"
"02/10/2020","773.20","774.00","778.00","769.75","3.83M","-0.53%"
"02/07/2020","777.30","775.95","778.85","771.00","2.85M","0.77%"
"02/06/2020","771.35","784.35","786.80","770.00","7.34M","-1.68%"
"02/05/2020","784.55","781.00","786.00","774.40","6.31M","-0.42%"
"02/04/2020","787.85","770.10","789.90","770.10","5.77M","2.66%"
"02/03/2020","767.40","782.00","790.95","764.50","6.42M","-1.55%"
"02/01/2020","779.50","776.20","790.60","769.90","5.10M","0.46%"
"01/31/2020","775.95","780.55","784.95","771.60","6.09M","-0.61%"
"01/30/2020","780.70","789.70","789.70","778.00","3.86M","-1.14%"
"01/29/2020","789.70","786.60","792.80","784.25","6.83M","1.50%"
"01/28/2020","778.00","781.00","781.80","772.00","5.12M","-0.01%"
"01/27/2020","778.10","779.05","784.80","774.40","3.74M","-0.59%"
"01/24/2020","782.75","775.75","786.50","773.60","7.54M","-0.20%"
"01/23/2020","784.35","777.10","785.50","776.70","12.53M","1.84%"
"01/22/2020","770.20","768.45","778.00","766.00","9.73M","1.01%"
"01/21/2020","762.50","768.45","770.50","760.75","4.45M","-0.77%"
"01/20/2020","768.45","771.60","774.40","762.95","3.89M","0.08%"
"01/17/2020","767.85","770.70","772.90","762.25","3.76M","0.11%"
"01/16/2020","767.00","770.70","772.50","760.25","5.74M","-0.07%"
"01/15/2020","767.55","773.85","773.85","762.15","6.05M","-1.04%"
"01/14/2020","775.65","769.95","776.95","767.20","11.41M","0.27%"
"01/13/2020","773.55","760.00","777.50","755.00","36.95M","4.80%"
"01/10/2020","738.15","740.45","742.90","730.50","9.34M","1.46%"
"01/09/2020","727.55","721.70","731.50","714.30","13.52M","1.30%"
"01/08/2020","718.20","724.95","729.00","708.30","8.64M","-1.33%"
"01/07/2020","727.90","738.00","742.60","725.10","7.90M","-1.48%"
"01/06/2020","738.85","746.10","753.80","736.50","6.52M","-0.96%"
"01/03/2020","746.00","733.90","748.00","733.90","7.88M","1.54%"
"01/02/2020","734.70","738.90","740.80","730.90","5.66M","-0.29%"
"01/01/2020","736.85","735.00","740.00","732.55","2.11M","0.78%"
"12/31/2019","731.15","729.70","737.75","725.45","6.93M","-0.24%"
"12/30/2019","732.90","736.10","737.95","727.25","5.37M","-0.55%"
"12/27/2019","736.95","729.75","737.50","728.85","3.40M","1.10%"
"12/26/2019","728.95","732.00","734.55","726.55","3.82M","-0.61%"
"12/24/2019","733.40","736.95","736.95","728.30","2.89M","-0.35%"
"12/23/2019","736.00","732.15","737.30","731.65","4.98M","0.61%"
"12/20/2019","731.55","731.00","735.00","728.25","7.79M","0.10%"
"12/19/2019","730.85","733.50","735.95","724.60","7.20M","-0.22%"
"12/18/2019","732.45","731.00","737.30","722.75","12.22M","0.38%"
"12/17/2019","729.70","719.70","731.25","715.00","10.53M","2.20%"
"12/16/2019","714.00","712.30","720.20","710.20","5.62M","0.38%"
"12/13/2019","711.30","700.35","712.90","700.35","10.30M","1.31%"
"12/12/2019","702.10","718.50","720.70","699.55","11.11M","-2.63%"
"12/11/2019","721.05","716.60","722.70","713.00","6.04M","0.91%"
"12/10/2019","714.55","713.00","718.50","710.00","4.46M","-0.38%"
"12/09/2019","717.25","716.00","722.35","714.25","6.44M","0.30%"
"12/06/2019","715.10","715.95","720.00","709.60","5.23M","0.03%"
"12/05/2019","714.85","706.45","715.90","703.80","4.81M","0.85%"
"12/04/2019","708.85","697.00","710.50","693.35","7.43M","1.50%"
"12/03/2019","698.35","692.70","699.70","688.55","5.24M","0.82%"
"12/02/2019","692.70","703.10","704.00","690.30","9.38M","-0.52%"
"11/29/2019","696.35","700.90","702.30","691.55","4.26M","-0.78%"
"11/28/2019","701.85","699.10","703.35","694.05","4.84M","0.88%"
"11/27/2019","695.75","694.25","697.65","690.10","3.86M","0.75%"
"11/26/2019","690.60","705.00","707.25","686.00","27.25M","-1.07%"
"11/25/2019","698.10","693.35","705.15","693.20","7.33M","0.71%"
"11/22/2019","693.20","711.75","712.00","685.10","14.42M","-2.81%"
"11/21/2019","713.25","715.50","721.45","710.50","9.69M","0.04%"
"11/20/2019","713.00","712.80","715.00","705.00","6.14M","0.02%"
"11/19/2019","712.85","709.90","714.00","705.00","6.50M","1.08%"
"11/18/2019","705.20","705.00","710.00","699.30","7.49M","0.18%"
"11/15/2019","703.90","709.05","712.95","702.30","7.36M","-0.20%"
"11/14/2019","705.30","696.35","709.80","696.35","10.54M","2.02%"
"11/13/2019","691.35","696.50","700.00","687.75","9.97M","-1.85%"
"11/11/2019","704.40","698.90","707.20","698.00","6.95M","-0.53%"
"11/08/2019","708.15","722.00","724.25","705.50","8.59M","-1.66%"
"11/07/2019","720.10","717.00","724.35","712.10","13.73M","1.10%"
"11/06/2019","712.30","695.80","721.50","692.00","21.37M","2.33%"
"11/05/2019","696.10","708.75","708.75","691.50","12.90M","-1.82%"
"11/04/2019","709.00","681.80","732.50","678.15","29.38M","3.07%"
"11/01/2019","687.90","690.00","694.00","682.60","9.71M","0.34%"
"10/31/2019","685.60","668.40","695.45","666.10","27.41M","3.78%"
"10/30/2019","660.60","660.40","671.40","656.20","22.88M","1.53%"
"10/29/2019","650.65","651.00","653.75","647.00","16.71M","0.28%"
"10/27/2019","648.85","648.85","648.85","648.85","","1.79%"
"10/25/2019","637.45","647.00","652.50","636.00","16.55M","0.33%"
"10/24/2019","635.35","650.00","653.20","632.00","25.67M","-2.34%"
"10/23/2019","650.60","630.00","656.65","615.10","60.52M","1.10%"
"10/22/2019","643.55","691.10","691.10","638.35","90.15M","-16.19%"
"10/18/2019","767.85","763.80","773.80","760.00","10.04M","-0.21%"
"10/17/2019","769.50","767.00","770.55","765.10","9.86M","-0.25%"
"10/16/2019","771.45","765.25","775.95","761.55","10.77M","0.41%"
"10/15/2019","768.30","773.10","775.95","765.00","13.76M","-2.26%"
"10/14/2019","786.10","786.75","797.00","780.00","15.15M","-3.52%"
"10/11/2019","814.80","781.50","823.80","776.60","20.64M","4.05%"
"10/10/2019","783.05","785.40","794.70","776.60","10.40M","-0.08%"
"10/09/2019","783.65","795.45","795.90","778.80","6.34M","-0.75%"
"10/07/2019","789.55","794.85","802.00","786.10","3.68M","-0.49%"
"10/04/2019","793.45","790.00","797.60","787.05","8.20M","1.00%"
"10/03/2019","785.60","792.55","797.85","784.15","5.50M","-1.00%"
"10/01/2019","793.55","807.00","807.55","791.55","5.88M","-1.50%"
"09/30/2019","805.65","785.10","808.00","784.15","8.18M","3.00%"
"09/27/2019","782.20","787.05","794.25","780.10","5.09M","-0.04%"
"09/26/2019","782.55","787.75","797.00","778.10","18.44M","-1.27%"
"09/25/2019","792.65","787.70","801.00","781.65","9.31M","-0.18%"
"09/24/2019","794.05","765.00","798.65","765.00","13.72M","3.89%"
"09/23/2019","764.35","806.90","806.90","741.90","17.28M","-5.05%"
"09/20/2019","805.00","822.90","835.00","802.00","22.46M","-1.91%"
"09/19/2019","820.70","824.85","827.00","815.20","6.60M","-1.10%"
"09/18/2019","829.85","829.90","832.95","824.00","3.20M","-0.17%"
"09/17/2019","831.25","831.50","835.00","820.55","5.54M","0.43%"
"09/16/2019","827.70","832.05","837.95","820.55","4.85M","-0.19%"
"09/13/2019","829.30","818.10","831.05","817.50","4.83M","1.58%"
"09/12/2019","816.40","816.40","819.85","810.85","4.40M","-0.45%"
"09/11/2019","820.10","822.30","828.55","814.15","7.98M","-1.09%"
"09/09/2019","829.10","836.80","840.30","827.55","4.38M","-1.32%"
"09/06/2019","840.15","843.30","847.00","835.05","6.11M","0.73%"
"09/05/2019","834.05","830.10","837.50","826.65","7.93M","1.55%"
"09/04/2019","821.30","810.75","822.45","810.25","6.20M","0.87%"
"09/03/2019","814.25","815.00","822.40","812.05","5.65M","-0.08%"
"08/30/2019","814.90","810.00","817.35","802.00","8.17M","0.99%"
"08/29/2019","806.95","795.50","809.70","795.50","7.83M","0.55%"
"08/28/2019","802.50","787.40","805.00","786.30","5.88M","2.27%"
"08/27/2019","784.65","791.00","794.95","781.10","16.06M","-2.23%"
"08/26/2019","802.55","795.90","806.80","786.90","5.41M","0.04%"
"08/23/2019","802.20","796.45","809.95","795.80","6.90M","0.82%"
"08/22/2019","795.70","799.90","801.30","792.35","5.22M","-0.47%"
"08/21/2019","799.45","793.00","803.75","793.00","5.93M","0.85%"
"08/20/2019","792.75","785.20","798.00","783.85","8.44M","1.94%"
"08/19/2019","777.65","775.60","783.00","773.35","3.88M","0.40%"
"08/16/2019","774.55","780.00","780.05","762.50","5.13M","-0.03%"
"08/14/2019","774.80","775.10","778.25","768.00","5.94M","1.31%"
"08/13/2019","764.75","784.15","786.00","760.15","7.52M","-3.18%"
"08/09/2019","789.85","792.00","796.75","784.80","4.36M","0.14%"
"08/08/2019","788.75","782.70","792.75","781.25","8.01M","1.63%"
"08/07/2019","776.10","778.90","783.45","772.35","5.13M","0.21%"
"08/06/2019","774.45","778.80","783.70","769.80","9.33M","-0.29%"
"08/05/2019","776.70","772.60","785.90","768.65","9.98M","0.14%"
"08/02/2019","775.60","765.05","779.90","762.25","10.84M","0.88%"
"08/01/2019","768.85","786.45","788.40","764.40","10.07M","-3.12%"
"07/31/2019","793.65","790.85","799.80","781.60","7.35M","0.12%"
"07/30/2019","792.70","791.90","797.80","788.55","8.67M","0.16%"
"07/29/2019","791.45","789.50","796.95","786.20","6.24M","0.57%"
"07/26/2019","787.00","792.30","795.00","782.20","4.94M","-0.94%"
"07/25/2019","794.50","788.25","800.20","787.65","9.77M","1.04%"
"07/24/2019","786.30","788.00","793.75","783.60","5.75M","-0.47%"
"07/23/2019","790.05","787.00","804.00","785.55","10.78M","0.72%"
"07/22/2019","784.40","785.95","792.00","782.05","7.11M","-0.13%"
"07/19/2019","785.40","788.70","794.50","781.25","6.81M","-0.92%"
"07/18/2019","792.70","789.05","798.50","786.20","6.53M","-0.18%"
"07/17/2019","794.15","783.90","795.00","776.75","6.75M","1.18%"
"07/16/2019","784.85","777.00","787.80","776.00","9.92M","0.71%"
"07/15/2019","779.35","763.00","781.65","754.20","31.06M","7.24%"
"07/12/2019","726.75","722.50","730.60","719.60","7.87M","0.73%"
"07/11/2019","721.50","719.45","723.50","709.60","6.25M","0.59%"
"07/10/2019","717.25","709.00","722.70","706.50","7.57M","0.24%"
"07/09/2019","715.50","718.00","719.85","709.05","5.02M","-0.29%"
"07/08/2019","717.60","716.45","724.95","712.30","7.18M","-0.06%"
"07/05/2019","718.00","735.00","736.40","713.50","4.93M","-2.15%"
"07/04/2019","733.80","729.00","736.40","728.60","3.27M","0.34%"
"07/03/2019","731.30","741.00","743.20","730.00","5.96M","-1.18%"
"07/02/2019","740.00","734.00","741.65","730.10","4.84M","1.19%"
"07/01/2019","731.30","735.00","737.50","729.85","3.22M","-0.10%"
"06/28/2019","732.00","735.50","739.50","728.50","5.92M","0.20%"
"06/27/2019","730.55","742.00","744.70","728.15","11.12M","-1.17%"
"06/26/2019","739.20","743.00","751.45","738.00","5.45M","-1.19%"
"06/25/2019","748.10","744.00","750.90","737.30","3.68M","0.35%"
"06/24/2019","745.50","751.90","751.90","742.65","4.76M","-0.63%"
"06/21/2019","750.20","755.00","755.00","747.15","13.20M","-0.62%"
"06/20/2019","754.90","737.80","756.90","735.90","7.15M","0.40%"
"06/19/2019","751.90","752.50","755.40","748.60","4.60M","0.23%"
"06/18/2019","750.15","740.20","752.45","740.20","6.20M","1.30%"
"06/17/2019","740.55","743.00","744.50","737.80","3.09M","0.01%"
"06/14/2019","740.45","743.85","745.50","738.25","5.56M","-0.30%"
"06/13/2019","742.65","740.00","747.20","740.00","4.81M","-1.48%"
"06/12/2019","753.80","756.95","756.95","745.00","8.74M","-0.15%"
"06/11/2019","754.90","755.00","759.00","750.50","5.73M","0.19%"
"06/10/2019","753.50","740.10","754.10","740.10","4.44M","1.95%"
"06/07/2019","739.10","735.85","743.95","735.85","3.22M","0.48%"
"06/06/2019","735.60","736.50","744.65","733.65","7.56M","0.04%"
"06/04/2019","735.30","737.25","739.45","733.15","11.73M","-1.26%"
"06/03/2019","744.65","729.80","750.90","729.00","7.74M","0.94%"
"05/31/2019","737.75","736.50","742.95","733.20","8.29M","0.57%"
"05/30/2019","733.55","727.00","737.25","722.55","15.09M","0.79%"
"05/29/2019","727.80","725.50","733.65","723.65","10.29M","-0.04%"
"05/28/2019","728.10","712.00","733.45","709.80","23.86M","2.82%"
"05/27/2019","708.10","707.40","713.80","705.50","10.25M","-0.16%"
"05/24/2019","709.20","703.80","711.75","700.45","7.02M","1.16%"
"05/23/2019","701.05","715.00","716.70","697.45","7.23M","-1.23%"
"05/22/2019","709.75","710.00","718.25","707.00","5.80M","0.06%"
"05/21/2019","709.30","722.65","722.65","707.70","8.65M","-1.81%"
"05/20/2019","722.40","719.70","726.40","706.00","11.21M","-0.21%"
"05/17/2019","723.90","733.15","735.80","720.10","8.16M","-1.25%"
"05/16/2019","733.10","720.00","737.00","719.10","6.47M","2.37%"
"05/15/2019","716.10","714.90","725.20","712.60","6.67M","0.32%"
"05/14/2019","713.85","716.50","717.75","703.60","10.51M","-0.81%"
"05/13/2019","719.70","716.55","726.45","712.10","6.81M","0.40%"
"05/10/2019","716.85","720.80","726.00","715.00","8.35M","-0.58%"
"05/09/2019","721.05","719.15","730.30","715.80","7.40M","0.24%"
"05/08/2019","719.35","721.00","726.00","716.50","6.25M","-0.72%"
"05/07/2019","724.55","720.40","727.90","718.70","5.75M","0.86%"
"05/06/2019","718.40","715.00","721.80","710.65","8.86M","-0.72%"
"05/03/2019","723.60","722.90","731.00","718.20","6.35M","-0.99%"
"05/02/2019","730.80","747.00","748.40","729.50","6.35M","-2.74%"
"04/30/2019","751.35","738.00","753.80","738.00","9.92M","1.81%"
"04/26/2019","738.00","731.00","739.80","729.00","6.90M","1.30%"
"04/25/2019","728.55","736.45","737.65","727.05","8.01M","-1.07%"
"04/24/2019","736.45","728.20","737.90","724.00","8.29M","1.13%"
"04/23/2019","728.20","723.90","730.00","718.40","5.52M","0.99%"
"04/22/2019","721.05","717.05","725.75","715.00","6.46M","0.56%"
"04/18/2019","717.05","722.50","722.50","712.75","13.80M","-0.97%"
"04/16/2019","724.10","727.90","727.90","714.10","12.52M","-0.47%"
"04/15/2019","727.50","724.70","731.35","712.60","31.57M","-2.71%"
"04/12/2019","747.75","743.10","751.55","740.60","7.04M","0.68%"
"04/11/2019","742.70","751.75","751.75","740.05","8.20M","-1.33%"
"04/10/2019","752.70","764.00","766.70","751.30","7.03M","-1.04%"
"04/09/2019","760.60","770.00","773.00","758.20","6.73M","-0.87%"
"04/08/2019","767.25","763.05","770.00","755.40","4.92M","1.05%"
"04/05/2019","759.30","750.90","760.95","748.00","6.28M","1.52%"
"04/04/2019","747.90","751.40","753.80","745.10","7.69M","-0.72%"
"04/03/2019","753.30","756.00","758.50","746.80","6.90M","-0.80%"
"04/02/2019","759.40","759.00","765.80","754.60","7.28M","0.57%"
"04/01/2019","755.10","742.00","760.00","742.00","6.58M","1.51%"
"03/29/2019","743.85","743.90","747.95","740.00","6.92M","0.82%"
"03/28/2019","737.80","730.00","745.00","730.00","9.28M","1.11%"
"03/27/2019","729.70","730.00","732.30","727.15","7.39M","0.27%"
"03/26/2019","727.75","735.25","735.25","719.10","9.41M","-1.02%"
"03/25/2019","735.25","742.40","742.40","730.55","7.64M","-1.06%"
"03/22/2019","743.10","745.00","746.35","732.30","8.88M","0.56%"
"03/20/2019","738.95","727.25","742.30","727.15","13.47M","2.31%"
"03/19/2019","722.25","712.80","726.50","707.40","8.92M","1.70%"
"03/18/2019","710.20","721.55","723.70","705.35","8.07M","-1.16%"
"03/15/2019","718.55","712.00","723.75","709.60","14.64M","1.44%"
"03/14/2019","708.35","714.00","714.90","706.20","6.42M","-0.01%"
"03/13/2019","708.45","710.00","718.60","706.30","11.35M","0.21%"
"03/12/2019","706.95","709.00","714.95","705.60","12.00M","-0.60%"
"03/11/2019","711.25","713.30","718.50","709.40","9.93M","-0.15%"
"03/08/2019","712.35","722.95","722.95","710.65","7.19M","-1.47%"
"03/07/2019","722.95","734.00","734.50","720.55","5.95M","-1.30%"
"03/06/2019","732.50","736.10","736.10","727.00","6.08M","0.00%"
"03/05/2019","732.50","740.50","742.50","730.25","4.83M","-1.27%"
"03/01/2019","741.90","735.50","743.40","735.50","4.00M","1.04%"
"02/28/2019","734.30","738.70","742.40","732.30","8.56M","-0.13%"
"02/27/2019","735.25","745.00","746.40","732.75","5.94M","-0.98%"
"02/26/2019","742.50","748.60","752.60","740.15","8.32M","-1.64%"
"02/25/2019","754.90","735.55","758.00","735.55","6.55M","2.71%"
"02/22/2019","734.95","732.50","738.20","728.00","3.75M","0.20%"
"02/21/2019","733.45","738.00","738.00","727.10","7.20M","-0.98%"
"02/20/2019","740.70","727.00","743.00","726.05","5.21M","2.26%"
"02/19/2019","724.30","739.10","740.55","721.30","9.40M","-2.26%"
"02/18/2019","741.05","742.35","747.65","736.00","5.35M","-0.12%"
"02/15/2019","741.95","742.30","746.50","732.60","5.59M","0.26%"
"02/14/2019","740.05","751.00","753.00","737.25","4.61M","-1.97%"
"02/13/2019","754.90","750.10","759.70","743.65","5.05M","0.59%"
"02/12/2019","750.45","760.35","760.35","741.00","7.31M","-1.62%"
"02/11/2019","762.80","766.90","768.75","759.00","5.50M","0.25%"
"02/08/2019","760.90","760.00","772.25","754.90","5.92M","-0.41%"
"02/07/2019","764.00","763.05","769.45","761.00","3.96M","0.09%"
"02/06/2019","763.30","755.55","766.95","754.35","5.88M","1.12%"
"02/05/2019","754.85","747.00","759.95","747.00","4.69M","-0.14%"
"02/04/2019","755.90","757.00","762.50","749.20","3.95M","-0.15%"
"02/01/2019","757.05","751.35","762.50","744.50","6.28M","1.00%"
"01/31/2019","749.55","726.00","751.30","726.00","13.83M","3.26%"
"01/30/2019","725.90","727.90","734.80","721.10","5.76M","-0.27%"
"01/29/2019","727.90","725.50","732.85","716.50","6.76M","-0.01%"
"01/28/2019","727.95","731.00","732.60","719.00","7.94M","-0.33%"
"01/25/2019","730.35","728.00","737.90","724.25","5.54M","-0.23%"
"01/24/2019","732.00","728.10","736.10","721.00","7.43M","0.60%"
"01/23/2019","727.65","738.29","738.54","725.21","7.21M","-1.84%"
"01/22/2019","741.28","737.20","744.91","729.99","6.72M","0.05%"
"01/21/2019","740.93","734.16","746.89","729.99","8.13M","1.92%"
"01/18/2019","726.95","726.01","732.18","722.33","5.90M","-0.33%"
"01/17/2019","729.34","731.78","734.96","725.11","6.90M","-0.47%"
"01/16/2019","732.77","725.91","733.77","724.52","9.66M","1.40%"
"01/15/2019","722.63","703.33","726.01","703.33","19.67M","3.52%"
"01/14/2019","698.06","703.13","706.32","692.15","19.31M","2.13%"
"01/11/2019","683.50","680.20","685.50","672.50","12.28M","0.56%"
"01/10/2019","679.70","681.60","682.00","672.55","9.57M","0.53%"
"01/09/2019","676.10","686.20","689.80","664.00","18.13M","0.90%"
"01/08/2019","670.05","674.95","677.45","668.55","8.62M","-0.25%"
"01/07/2019","671.70","665.00","673.60","661.50","8.05M","1.61%"
"01/04/2019","661.05","671.75","673.90","651.00","7.89M","-1.21%"
"01/03/2019","669.15","672.00","677.00","663.10","6.83M","0.01%"
"01/02/2019","669.05","666.00","674.00","662.05","7.42M","0.60%"
"01/01/2019","665.05","660.95","666.30","654.15","2.94M","0.93%"
"12/31/2018","658.95","660.00","662.00","655.80","3.37M","0.30%"
"12/28/2018","656.95","663.35","663.50","653.30","4.74M","0.02%"
"12/27/2018","656.80","652.75","663.25","649.00","15.33M","1.98%"
"12/26/2018","644.05","647.00","647.00","637.35","6.18M","-0.76%"
"12/24/2018","649.00","657.00","658.80","647.60","8.38M","0.43%"
"12/21/2018","646.20","659.50","659.50","643.45","12.80M","-3.13%"
"12/20/2018","667.05","660.00","671.55","656.40","11.71M","0.33%"
"12/19/2018","664.85","671.55","671.55","661.10","8.30M","-1.74%"
"12/18/2018","676.60","686.50","686.50","674.55","8.02M","-2.56%"
"12/17/2018","694.40","711.85","711.85","692.75","4.78M","-1.65%"
"12/14/2018","706.05","697.45","713.70","694.40","9.56M","1.19%"
"12/13/2018","697.75","682.00","700.00","680.00","7.52M","2.84%"
"12/12/2018","678.50","677.10","680.65","670.60","6.93M","0.59%"
"12/11/2018","674.50","669.20","681.90","660.60","7.12M","0.79%"
"12/10/2018","669.20","669.90","683.80","665.20","5.12M","-1.99%"
"12/07/2018","682.80","672.00","685.75","665.60","5.55M","2.14%"
"12/06/2018","668.50","676.10","685.45","664.55","8.04M","-1.89%"
"12/05/2018","681.40","683.00","683.65","672.50","5.18M","-0.56%"
"12/04/2018","685.25","672.55","688.25","671.30","7.83M","2.22%"
"12/03/2018","670.35","673.15","679.00","665.95","8.26M","0.43%"
"11/30/2018","667.45","661.00","672.00","660.95","10.45M","0.97%"
"11/29/2018","661.05","671.00","674.90","658.80","13.40M","-0.80%"
"11/28/2018","666.40","640.95","668.70","640.00","17.72M","4.30%"
"11/27/2018","638.90","625.50","641.00","625.30","12.29M","2.81%"
"11/26/2018","621.45","621.00","628.00","599.85","15.08M","0.11%"
"11/22/2018","620.75","622.25","628.15","616.75","6.63M","0.27%"
"11/21/2018","619.10","640.00","640.05","612.10","14.36M","-3.48%"
"11/20/2018","641.40","651.70","656.00","640.10","5.38M","-1.58%"
"11/19/2018","651.70","659.00","662.00","649.25","6.02M","0.13%"
"11/16/2018","650.85","659.90","662.50","644.20","8.58M","-0.85%"
"11/15/2018","656.40","654.00","666.00","646.70","5.51M","0.49%"
"11/14/2018","653.20","665.70","665.70","640.50","7.32M","-1.88%"
"11/13/2018","665.70","663.50","667.75","656.30","4.14M","0.23%"
"11/12/2018","664.20","666.00","676.40","662.30","7.12M","0.71%"
"11/09/2018","659.50","679.00","679.00","655.50","9.69M","-2.37%"
"11/07/2018","675.50","673.00","677.50","672.00","758.96K","1.36%"
"11/06/2018","666.45","667.90","675.00","660.65","6.98M","0.07%"
"11/05/2018","666.00","663.50","668.60","657.00","5.80M","0.57%"
"11/02/2018","662.25","665.95","675.80","660.10","6.65M","-0.67%"
"11/01/2018","666.70","689.70","689.70","659.60","5.86M","-2.87%"
"10/31/2018","686.40","663.90","692.95","663.05","11.95M","4.06%"
"10/30/2018","659.60","641.10","663.80","637.45","8.79M","2.30%"
"10/29/2018","644.75","633.70","650.55","631.50","7.14M","1.76%"
"10/26/2018","633.60","645.30","648.70","629.90","5.46M","-2.34%"
"10/25/2018","648.75","643.00","656.35","636.25","8.27M","-0.16%"
"10/24/2018","649.80","663.00","666.50","647.15","7.06M","-1.19%"
"10/23/2018","657.60","675.95","682.00","653.30","9.04M","-3.29%"
"10/22/2018","679.95","688.70","695.05","673.80","6.67M","-0.53%"
"10/19/2018","683.55","687.00","687.70","678.00","10.42M","-3.09%"
"10/17/2018","705.35","710.00","721.80","701.35","20.36M","1.45%"
"10/16/2018","695.25","710.00","713.90","689.40","11.59M","-0.51%"
"10/15/2018","698.80","688.60","705.00","681.50","6.22M","2.95%"
"10/12/2018","678.80","676.40","684.05","661.50","8.91M","0.81%"
"10/11/2018","673.35","685.00","692.90","663.30","10.99M","-3.87%"
