"Date","Price","Open","High","Low","Vol.","Change %"
"02/08/2018","1,458.03","1,460.75","1,484.21","1,450.58","2.76M","0.65%"
"02/07/2018","1,448.64","1,483.92","1,485.88","1,444.92","2.18M","-1.41%"
"02/06/2018","1,469.33","1,475.58","1,508.50","1,463.33","2.66M","-3.41%"
"02/05/2018","1,521.27","1,524.60","1,562.84","1,508.35","2.76M","-1.60%"
"02/02/2018","1,546.00","1,529.51","1,563.82","1,521.39","2.46M","0.48%"
"02/01/2018","1,538.62","1,531.47","1,563.82","1,514.21","2.40M","0.84%"
"01/31/2018","1,525.76","1,537.84","1,544.21","1,519.02","3.04M","-1.28%"
"01/30/2018","1,545.61","1,558.92","1,570.59","1,541.13","1.57M","-1.44%"
"01/29/2018","1,568.16","1,535.10","1,580.98","1,530.49","3.14M","2.49%"
"01/25/2018","1,530.02","1,556.47","1,558.82","1,510.39","3.83M","-1.69%"
"01/24/2018","1,556.27","1,514.80","1,597.67","1,511.20","5.62M","2.34%"
"01/23/2018","1,520.68","1,527.03","1,540.46","1,514.82","3.24M","-0.46%"
"01/22/2018","1,527.74","1,451.56","1,536.71","1,432.44","4.37M","5.31%"
"01/19/2018","1,450.73","1,436.63","1,461.86","1,423.45","1.82M","1.41%"
"01/18/2018","1,430.58","1,420.19","1,437.83","1,405.99","2.21M","1.01%"
"01/17/2018","1,416.24","1,406.95","1,433.91","1,403.10","4.28M","1.34%"
"01/16/2018","1,397.56","1,351.06","1,402.86","1,348.39","4.27M","3.81%"
"01/15/2018","1,346.21","1,361.43","1,376.56","1,340.79","1.46M","-1.09%"
"01/12/2018","1,361.04","1,375.09","1,375.09","1,343.49","3.36M","-0.51%"
"01/11/2018","1,367.98","1,377.54","1,383.37","1,363.91","2.52M","-0.57%"
"01/10/2018","1,375.87","1,329.00","1,380.48","1,320.99","3.37M","3.60%"
"01/09/2018","1,328.02","1,330.96","1,333.91","1,312.12","2.15M","-0.20%"
"01/08/2018","1,330.67","1,323.61","1,336.77","1,314.71","1.24M","0.94%"
"01/05/2018","1,318.32","1,299.10","1,323.37","1,299.10","1.15M","1.21%"
"01/04/2018","1,302.58","1,299.10","1,304.98","1,294.20","913.08K","0.70%"
"01/03/2018","1,293.54","1,290.28","1,308.41","1,289.88","1.26M","0.28%"
"01/02/2018","1,289.88","1,304.00","1,308.71","1,284.49","1.92M","-0.54%"
"01/01/2018","1,296.94","1,314.93","1,321.06","1,291.75","1.35M","-2.06%"
"12/29/2017","1,324.20","1,285.91","1,327.97","1,283.68","2.61M","2.83%"
"12/28/2017","1,287.80","1,278.90","1,300.82","1,277.36","2.61M","0.27%"
"12/27/2017","1,284.34","1,298.83","1,303.27","1,279.74","739.28K","-1.12%"
"12/26/2017","1,298.83","1,316.75","1,318.59","1,290.08","2.18M","0.10%"
"12/22/2017","1,297.51","1,276.55","1,305.91","1,269.78","3.67M","1.97%"
"12/21/2017","1,272.48","1,268.22","1,278.51","1,264.81","1.29M","0.26%"
"12/20/2017","1,269.17","1,265.76","1,271.03","1,250.40","1.58M","0.53%"
"12/19/2017","1,262.48","1,262.82","1,273.51","1,257.28","1.80M","-0.20%"
"12/18/2017","1,265.03","1,243.70","1,269.17","1,222.80","2.18M","1.37%"
"12/15/2017","1,247.92","1,256.82","1,266.97","1,243.63","2.72M","-0.48%"
"12/14/2017","1,253.90","1,290.28","1,290.28","1,240.81","5.50M","-2.69%"
"12/13/2017","1,288.51","1,280.18","1,299.81","1,275.08","2.96M","0.62%"
"12/12/2017","1,280.55","1,304.49","1,304.98","1,278.22","1.88M","-1.84%"
"12/11/2017","1,304.54","1,278.68","1,310.20","1,278.68","1.01M","2.29%"
"12/08/2017","1,275.32","1,283.41","1,296.65","1,273.12","1.39M","-0.60%"
"12/07/2017","1,283.05","1,290.42","1,297.11","1,281.94","1.33M","-0.61%"
"12/06/2017","1,290.91","1,292.24","1,296.65","1,280.89","1.41M","-0.09%"
"12/05/2017","1,292.02","1,289.79","1,299.93","1,288.39","1.17M","0.12%"
"12/04/2017","1,290.45","1,285.37","1,303.27","1,276.04","1.26M","0.09%"
"12/01/2017","1,289.27","1,291.75","1,307.92","1,285.13","1.03M","-0.27%"
"11/30/2017","1,292.73","1,300.89","1,307.41","1,285.86","4.30M","-0.80%"
"11/29/2017","1,303.10","1,312.58","1,320.18","1,299.10","1.45M","-1.01%"
"11/28/2017","1,316.41","1,316.75","1,324.79","1,308.90","911.72K","-0.02%"
"11/27/2017","1,316.67","1,317.73","1,321.60","1,305.08","1.86M","-0.08%"
"11/24/2017","1,317.75","1,314.79","1,325.03","1,310.42","2.29M","0.25%"
"11/23/2017","1,314.42","1,314.30","1,320.18","1,308.41","793.47K","0.02%"
"11/22/2017","1,314.13","1,310.38","1,328.37","1,310.08","1.82M","0.29%"
"11/21/2017","1,310.35","1,324.10","1,324.10","1,306.94","1.53M","-1.13%"
"11/20/2017","1,325.30","1,330.96","1,336.80","1,321.31","1.01M","-0.14%"
"11/17/2017","1,327.19","1,347.19","1,347.19","1,325.38","1.33M","-1.43%"
"11/16/2017","1,346.48","1,328.51","1,354.50","1,317.21","1.65M","1.53%"
"11/15/2017","1,326.21","1,326.55","1,350.57","1,324.27","6.67M","-0.34%"
"11/14/2017","1,330.77","1,351.33","1,351.33","1,327.29","1.66M","-1.61%"
"11/13/2017","1,352.51","1,324.62","1,361.56","1,324.62","1.50M","1.85%"
"11/10/2017","1,327.90","1,334.49","1,336.36","1,320.35","1.36M","-1.01%"
"11/09/2017","1,341.46","1,348.12","1,348.12","1,333.07","1.15M","0.05%"
"11/08/2017","1,340.77","1,334.89","1,352.53","1,332.56","1.40M","0.92%"
"11/07/2017","1,328.54","1,308.90","1,356.95","1,306.97","2.70M","1.67%"
"11/06/2017","1,306.72","1,284.39","1,309.79","1,280.35","1.38M","1.73%"
"11/03/2017","1,284.44","1,290.47","1,292.58","1,275.96","666.89K","-0.23%"
"11/02/2017","1,287.41","1,278.76","1,310.87","1,277.90","1.47M","0.89%"
"11/01/2017","1,275.99","1,286.35","1,287.75","1,264.22","741.88K","-0.81%"
"10/31/2017","1,286.35","1,275.23","1,294.20","1,275.23","1.59M","0.30%"
"10/30/2017","1,282.53","1,267.73","1,284.39","1,265.62","1.14M","1.23%"
"10/27/2017","1,266.89","1,244.19","1,271.23","1,240.42","1.41M","1.79%"
"10/26/2017","1,244.61","1,242.77","1,259.47","1,234.34","3.01M","-0.82%"
"10/25/2017","1,254.93","1,264.05","1,281.45","1,252.53","1.11M","-0.72%"
"10/24/2017","1,264.00","1,284.39","1,284.83","1,259.42","1.34M","-0.37%"
"10/23/2017","1,268.66","1,266.75","1,288.81","1,248.83","1.89M","0.15%"
"10/19/2017","1,266.70","1,270.67","1,272.53","1,260.37","86.82K","-0.10%"
"10/18/2017","1,268.02","1,272.14","1,281.28","1,264.78","1.51M","-0.31%"
"10/17/2017","1,271.92","1,267.24","1,281.92","1,263.58","1.44M","0.39%"
"10/16/2017","1,266.94","1,252.55","1,269.69","1,252.55","1.22M","1.01%"
"10/13/2017","1,254.29","1,249.20","1,278.98","1,236.84","4.07M","0.41%"
"10/12/2017","1,249.20","1,231.94","1,252.53","1,229.00","5.01M","1.91%"
"10/11/2017","1,225.74","1,205.96","1,232.65","1,204.36","1.53M","1.67%"
"10/10/2017","1,205.59","1,203.51","1,210.83","1,201.67","1.22M","0.21%"
"10/09/2017","1,203.06","1,196.67","1,209.85","1,196.67","1.77M","0.30%"
"10/06/2017","1,199.41","1,191.25","1,203.51","1,190.29","1.39M","0.70%"
"10/05/2017","1,191.05","1,196.64","1,197.84","1,188.51","1.68M","-0.52%"
"10/04/2017","1,197.28","1,200.86","1,203.02","1,188.80","1.30M","-0.25%"
"10/03/2017","1,200.30","1,196.15","1,203.16","1,189.80","1.92M","0.51%"
"09/29/2017","1,194.17","1,215.27","1,217.72","1,187.08","1.99M","-1.64%"
"09/28/2017","1,214.02","1,222.97","1,232.43","1,202.04","4.33M","-0.74%"
"09/27/2017","1,223.12","1,220.66","1,231.55","1,212.70","2.01M","0.82%"
"09/26/2017","1,213.14","1,230.47","1,238.51","1,208.90","1.45M","-1.44%"
"09/25/2017","1,230.84","1,223.87","1,242.23","1,222.01","1.60M","0.29%"
"09/22/2017","1,227.33","1,235.32","1,238.75","1,221.64","2.44M","-0.84%"
"09/21/2017","1,237.77","1,221.18","1,245.67","1,215.76","2.44M","1.26%"
"09/20/2017","1,222.40","1,232.43","1,232.43","1,212.97","1.33M","-0.19%"
"09/19/2017","1,224.71","1,228.02","1,228.02","1,221.40","782.75K","-0.03%"
"09/18/2017","1,225.10","1,227.99","1,234.86","1,220.30","726.60K","-0.28%"
"09/15/2017","1,228.53","1,225.08","1,233.90","1,218.21","2.94M","0.77%"
"09/14/2017","1,219.17","1,216.74","1,224.39","1,211.79","1.08M","-0.09%"
"09/13/2017","1,220.27","1,225.57","1,241.08","1,213.41","1.28M","0.03%"
"09/12/2017","1,219.90","1,212.77","1,224.10","1,204.49","1.40M","1.38%"
"09/11/2017","1,203.24","1,211.45","1,217.21","1,201.05","732.76K","-0.65%"
"09/08/2017","1,211.15","1,202.89","1,212.82","1,202.31","1.02M","0.43%"
"09/07/2017","1,206.01","1,204.98","1,210.08","1,201.57","870.64K","0.28%"
"09/06/2017","1,202.62","1,209.95","1,213.24","1,201.05","1.23M","-1.25%"
"09/05/2017","1,217.89","1,205.96","1,220.66","1,194.71","1.17M","1.15%"
"09/04/2017","1,204.09","1,202.57","1,206.45","1,195.17","1.06M","-0.01%"
"09/01/2017","1,204.22","1,215.76","1,224.61","1,194.46","1.70M","-1.60%"
"08/31/2017","1,223.78","1,218.21","1,227.72","1,209.22","1.78M","0.48%"
"08/30/2017","1,217.99","1,216.25","1,220.66","1,206.01","970.78K","0.55%"
"08/29/2017","1,211.28","1,216.74","1,223.61","1,207.89","1.31M","-0.66%"
"08/28/2017","1,219.34","1,227.82","1,228.21","1,206.45","2.04M","-0.37%"
"08/24/2017","1,223.90","1,224.44","1,234.37","1,218.78","1.62M","0.29%"
"08/23/2017","1,220.39","1,228.02","1,233.80","1,212.40","1.56M","-0.33%"
"08/22/2017","1,224.37","1,236.84","1,244.93","1,221.64","1.13M","-1.24%"
"08/21/2017","1,239.68","1,228.26","1,249.59","1,222.77","2.30M","0.60%"
"08/18/2017","1,232.33","1,212.82","1,250.03","1,211.55","2.84M","1.13%"
"08/17/2017","1,218.53","1,225.91","1,228.02","1,206.99","1.75M","-0.27%"
"08/16/2017","1,221.82","1,217.72","1,247.04","1,208.51","1.37M","0.93%"
"08/14/2017","1,210.57","1,227.04","1,230.42","1,207.43","786.50K","-1.07%"
"08/11/2017","1,223.63","1,225.52","1,242.72","1,217.23","1.39M","-0.61%"
"08/10/2017","1,231.18","1,229.98","1,235.66","1,218.87","1.53M","-0.02%"
"08/09/2017","1,231.45","1,225.57","1,236.77","1,222.28","992.95K","0.36%"
"08/08/2017","1,227.06","1,231.45","1,239.59","1,223.75","1.07M","-0.02%"
"08/07/2017","1,227.26","1,233.65","1,235.37","1,216.35","1.89M","-0.77%"
"08/04/2017","1,236.74","1,221.06","1,239.44","1,219.68","1.39M","1.34%"
"08/03/2017","1,220.39","1,215.76","1,226.55","1,209.12","1.88M","0.63%"
"08/02/2017","1,212.72","1,225.57","1,229.49","1,206.94","1.25M","-1.11%"
"08/01/2017","1,226.38","1,225.57","1,235.74","1,221.15","1.75M","0.40%"
"07/31/2017","1,221.55","1,211.35","1,234.88","1,207.43","2.02M","0.30%"
"07/28/2017","1,217.87","1,216.25","1,222.16","1,197.13","1.38M","0.10%"
"07/27/2017","1,216.60","1,246.25","1,267.14","1,209.14","4.26M","-2.91%"
"07/26/2017","1,253.02","1,254.98","1,262.33","1,248.61","1.46M","-0.60%"
"07/25/2017","1,260.62","1,238.19","1,264.78","1,234.59","2.68M","1.61%"
"07/24/2017","1,240.62","1,216.74","1,245.18","1,216.74","2.27M","1.59%"
"07/21/2017","1,221.25","1,193.65","1,225.57","1,193.48","2.15M","1.90%"
"07/20/2017","1,198.46","1,200.69","1,204.44","1,191.50","1.18M","-0.20%"
"07/19/2017","1,200.86","1,184.14","1,205.96","1,183.95","3.92M","1.71%"
"07/18/2017","1,180.64","1,174.66","1,197.62","1,174.66","1.91M","0.54%"
"07/17/2017","1,174.31","1,175.42","1,187.38","1,167.82","2.21M","-0.08%"
"07/14/2017","1,175.29","1,168.21","1,188.80","1,164.29","4.51M","-2.00%"
"07/13/2017","1,199.29","1,198.60","1,211.84","1,189.58","3.13M","0.29%"
"07/12/2017","1,195.88","1,216.99","1,217.38","1,191.30","2.65M","-1.47%"
"07/11/2017","1,213.70","1,189.29","1,232.82","1,189.29","3.54M","1.68%"
"07/10/2017","1,193.68","1,147.62","1,198.55","1,147.62","796.78K","4.42%"
"07/07/2017","1,143.18","1,152.03","1,155.19","1,140.02","1.23M","-0.66%"
"07/06/2017","1,150.83","1,156.44","1,157.87","1,147.18","1.03M","-0.36%"
"07/05/2017","1,154.97","1,157.33","1,159.39","1,149.58","815.86K","-0.46%"
"07/04/2017","1,160.29","1,163.45","1,166.96","1,152.06","1.22M","-0.28%"
"07/03/2017","1,163.60","1,155.66","1,168.23","1,148.65","1.48M","0.48%"
"06/30/2017","1,158.09","1,139.48","1,165.27","1,138.85","1.75M","1.25%"
"06/29/2017","1,143.82","1,156.44","1,162.84","1,138.85","2.47M","-0.72%"
"06/28/2017","1,152.06","1,151.98","1,155.95","1,144.68","1.79M","0.31%"
"06/27/2017","1,148.53","1,152.33","1,169.04","1,143.01","1.97M","-0.80%"
"06/23/2017","1,157.77","1,176.25","1,183.38","1,153.99","1.42M","-1.38%"
"06/22/2017","1,174.02","1,180.96","1,191.74","1,169.19","5.78M","-0.48%"
"06/21/2017","1,179.63","1,196.15","1,197.21","1,175.17","1.66M","-1.58%"
"06/20/2017","1,198.60","1,191.74","1,200.56","1,166.89","1.67M","0.55%"
"06/19/2017","1,192.08","1,184.83","1,199.27","1,179.07","1.64M","1.33%"
"06/16/2017","1,176.40","1,183.87","1,193.70","1,169.93","2.45M","-0.48%"
"06/15/2017","1,182.03","1,210.37","1,210.71","1,178.99","3.00M","-2.39%"
"06/14/2017","1,210.96","1,203.51","1,213.80","1,203.51","1.49M","0.76%"
"06/13/2017","1,201.81","1,208.41","1,216.30","1,199.58","1.18M","-1.43%"
"06/12/2017","1,219.29","1,224.10","1,231.89","1,211.06","1.63M","-0.79%"
"06/09/2017","1,229.00","1,235.37","1,248.80","1,218.70","3.15M","-0.58%"
"06/08/2017","1,236.16","1,273.61","1,277.02","1,233.16","3.33M","-3.58%"
"06/07/2017","1,282.06","1,322.14","1,323.61","1,263.09","4.93M","-3.00%"
"06/06/2017","1,321.65","1,289.79","1,328.00","1,289.30","5.95M","3.53%"
"06/05/2017","1,276.53","1,257.43","1,284.34","1,255.05","1.50M","1.52%"
"06/02/2017","1,257.38","1,253.14","1,270.59","1,251.30","1.36M","0.44%"
"06/01/2017","1,251.84","1,240.27","1,256.94","1,240.27","1.08M","0.27%"
"05/31/2017","1,248.41","1,241.74","1,261.11","1,239.29","2.50M","-0.18%"
"05/30/2017","1,250.62","1,254.98","1,262.80","1,237.82","927.63K","-0.85%"
"05/29/2017","1,261.28","1,264.29","1,272.87","1,256.94","1.75M","-0.21%"
"05/26/2017","1,263.93","1,286.84","1,287.75","1,257.26","1.36M","-1.77%"
"05/25/2017","1,286.65","1,263.31","1,293.00","1,258.90","4.09M","2.56%"
"05/24/2017","1,254.56","1,242.63","1,259.88","1,240.10","2.53M","1.49%"
"05/23/2017","1,236.20","1,241.84","1,257.01","1,232.43","2.75M","-0.38%"
"05/22/2017","1,240.93","1,230.47","1,251.92","1,230.47","1.66M","0.96%"
"05/19/2017","1,229.07","1,243.31","1,245.44","1,218.70","1.79M","-1.15%"
"05/18/2017","1,243.31","1,201.05","1,260.86","1,197.26","5.14M","3.29%"
"05/17/2017","1,203.68","1,192.97","1,206.32","1,187.82","2.88M","1.08%"
"05/16/2017","1,190.83","1,166.74","1,193.70","1,163.53","3.60M","2.71%"
"05/15/2017","1,159.43","1,164.34","1,165.73","1,147.91","1.82M","0.19%"
"05/12/2017","1,157.25","1,148.75","1,161.79","1,137.35","2.31M","0.48%"
"05/11/2017","1,151.76","1,150.71","1,156.93","1,138.67","2.07M","0.73%"
"05/10/2017","1,143.43","1,154.48","1,155.05","1,135.36","1.21M","-0.85%"
"05/09/2017","1,153.28","1,149.07","1,157.42","1,143.48","1.79M","0.43%"
"05/08/2017","1,148.33","1,137.82","1,150.76","1,136.20","1.07M","0.95%"
"05/05/2017","1,137.57","1,131.44","1,143.45","1,128.75","1.68M","-0.41%"
"05/04/2017","1,142.28","1,152.01","1,152.03","1,131.83","2.71M","-0.31%"
"05/03/2017","1,145.81","1,125.07","1,149.58","1,112.08","3.51M","2.07%"
"05/02/2017","1,122.57","1,124.58","1,128.50","1,117.72","2.38M","0.74%"
"04/28/2017","1,114.36","1,124.58","1,126.91","1,111.83","2.54M","-1.28%"
"04/27/2017","1,128.82","1,130.49","1,141.15","1,116.56","5.77M","-0.33%"
"04/26/2017","1,132.59","1,147.13","1,149.07","1,129.02","2.19M","-0.05%"
"04/25/2017","1,133.16","1,141.25","1,149.31","1,128.84","3.15M","-0.71%"
"04/24/2017","1,141.30","1,127.52","1,146.96","1,118.94","2.00M","0.75%"
"04/21/2017","1,132.82","1,141.79","1,145.00","1,128.01","1.16M","-0.63%"
"04/20/2017","1,140.02","1,130.12","1,143.21","1,123.08","1.27M","1.15%"
"04/19/2017","1,127.10","1,109.63","1,151.39","1,104.38","5.63M","-0.42%"
"04/18/2017","1,131.83","1,142.23","1,144.29","1,128.53","1.73M","-0.26%"
"04/17/2017","1,134.80","1,142.42","1,143.65","1,125.14","2.27M","-0.59%"
"04/13/2017","1,141.57","1,176.54","1,180.96","1,137.84","2.50M","-2.70%"
"04/12/2017","1,173.23","1,187.57","1,190.27","1,168.21","1.05M","-1.08%"
"04/11/2017","1,186.00","1,185.02","1,197.67","1,179.48","1.56M","-0.12%"
"04/10/2017","1,187.45","1,192.23","1,200.56","1,178.99","2.54M","-0.28%"
"04/07/2017","1,190.78","1,174.04","1,192.84","1,172.70","2.28M","1.21%"
"04/06/2017","1,176.57","1,176.54","1,181.45","1,172.89","1.72M","-0.05%"
"04/05/2017","1,177.16","1,186.30","1,186.30","1,174.09","2.91M","-0.43%"
"04/03/2017","1,182.28","1,193.70","1,193.70","1,180.56","1.20M","-0.83%"
"03/31/2017","1,192.13","1,195.37","1,196.57","1,183.90","1.87M","-0.38%"
"03/30/2017","1,196.64","1,198.55","1,208.41","1,193.70","2.99M","-0.15%"
"03/29/2017","1,198.41","1,194.19","1,201.45","1,189.09","1.72M","0.60%"
"03/28/2017","1,191.23","1,181.45","1,197.82","1,181.45","1.15M","0.74%"
"03/27/2017","1,182.45","1,189.76","1,196.15","1,179.48","2.18M","-0.62%"
"03/24/2017","1,189.88","1,210.76","1,210.76","1,187.97","5.10M","-1.35%"
"03/23/2017","1,206.13","1,216.74","1,218.24","1,199.68","2.62M","-0.75%"
"03/22/2017","1,215.25","1,215.84","1,223.61","1,210.83","1.89M","-0.31%"
"03/21/2017","1,219.05","1,216.74","1,221.64","1,208.41","3.37M","0.27%"
"03/20/2017","1,215.76","1,238.29","1,238.29","1,208.90","3.49M","-1.81%"
"03/17/2017","1,238.19","1,248.12","1,248.12","1,230.35","2.59M","0.19%"
"03/16/2017","1,235.81","1,228.51","1,238.80","1,228.51","1.57M","0.90%"
"03/15/2017","1,224.73","1,260.86","1,260.94","1,222.55","3.02M","-2.70%"
"03/14/2017","1,258.66","1,253.41","1,268.29","1,250.59","3.40M","0.99%"
"03/10/2017","1,246.28","1,235.17","1,249.86","1,232.40","1.17M","0.89%"
"03/09/2017","1,235.25","1,232.50","1,237.33","1,227.55","858.47K","0.30%"
"03/08/2017","1,231.55","1,226.55","1,235.37","1,221.74","1.79M","0.50%"
"03/07/2017","1,225.47","1,217.18","1,228.02","1,213.34","1.51M","1.10%"
"03/06/2017","1,212.09","1,215.76","1,217.72","1,203.29","1.40M","-0.86%"
"03/03/2017","1,222.65","1,221.64","1,225.42","1,213.51","1.01M","-0.30%"
"03/02/2017","1,226.28","1,219.05","1,230.47","1,210.88","1.54M","0.88%"
"03/01/2017","1,215.54","1,215.71","1,226.50","1,210.86","1.13M","0.54%"
"02/28/2017","1,209.02","1,220.42","1,220.66","1,201.05","2.35M","-0.95%"
"02/27/2017","1,220.59","1,215.32","1,226.55","1,210.88","2.14M","0.32%"
"02/23/2017","1,216.64","1,183.90","1,222.26","1,183.90","4.85M","2.91%"
"02/22/2017","1,182.18","1,208.85","1,210.86","1,176.62","4.51M","-2.18%"
"02/21/2017","1,208.58","1,232.43","1,238.26","1,203.58","5.50M","-1.47%"
"02/20/2017","1,226.64","1,188.80","1,252.53","1,180.51","3.97M","3.92%"
"02/17/2017","1,180.42","1,211.84","1,213.60","1,177.52","2.72M","-1.63%"
"02/16/2017","1,199.95","1,205.96","1,214.78","1,194.00","4.18M","1.41%"
"02/15/2017","1,183.26","1,175.07","1,190.27","1,164.34","1.92M","0.31%"
"02/14/2017","1,179.61","1,186.18","1,186.18","1,175.56","2.03M","-0.33%"
"02/13/2017","1,183.53","1,174.58","1,190.76","1,167.89","3.82M","0.68%"
"02/10/2017","1,175.54","1,132.91","1,188.53","1,132.91","5.78M","3.48%"
"02/09/2017","1,136.00","1,115.27","1,141.25","1,112.91","4.03M","2.04%"
"02/08/2017","1,113.28","1,100.51","1,118.99","1,100.09","2.21M","1.17%"
"02/07/2017","1,100.36","1,100.07","1,104.28","1,091.24","1.81M","0.17%"
"02/06/2017","1,098.48","1,106.93","1,107.18","1,085.83","2.41M","0.37%"
"02/03/2017","1,094.46","1,083.25","1,099.58","1,074.09","2.15M","1.13%"
"02/02/2017","1,082.25","1,063.82","1,087.81","1,055.46","6.01M","1.83%"
"02/01/2017","1,062.76","1,088.30","1,098.08","1,056.71","4.86M","-2.78%"
"01/31/2017","1,093.11","1,137.33","1,143.23","1,078.52","4.67M","-4.42%"
"01/30/2017","1,143.65","1,147.62","1,152.99","1,136.42","2.58M","-1.06%"
"01/27/2017","1,155.86","1,149.61","1,166.13","1,149.61","2.87M","0.20%"
"01/25/2017","1,153.50","1,138.60","1,156.93","1,136.37","4.11M","1.49%"
"01/24/2017","1,136.52","1,129.48","1,138.80","1,122.62","2.28M","0.50%"
"01/23/2017","1,130.81","1,110.36","1,134.14","1,107.81","2.32M","0.93%"
"01/20/2017","1,120.34","1,121.15","1,127.52","1,110.36","2.04M","-0.25%"
"01/19/2017","1,123.11","1,125.07","1,125.14","1,119.16","2.25M","-0.18%"
"01/18/2017","1,125.12","1,116.74","1,126.54","1,110.58","3.14M","0.72%"
"01/17/2017","1,117.10","1,105.41","1,121.54","1,104.38","3.01M","0.89%"
"01/16/2017","1,107.20","1,103.01","1,114.73","1,092.22","3.36M","0.41%"
"01/13/2017","1,102.67","1,151.05","1,155.93","1,097.05","10.24M","-4.05%"
"01/12/2017","1,149.26","1,139.48","1,156.93","1,129.48","2.57M","0.86%"
"01/11/2017","1,139.48","1,134.87","1,142.03","1,117.81","1.93M","0.39%"
"01/10/2017","1,135.05","1,129.48","1,142.13","1,123.35","1.53M","0.51%"
"01/09/2017","1,129.33","1,115.27","1,133.06","1,106.44","1.85M","0.98%"
"01/06/2017","1,118.40","1,137.82","1,141.91","1,106.49","3.01M","-2.27%"
"01/05/2017","1,144.38","1,168.70","1,171.62","1,137.52","2.22M","-1.90%"
"01/04/2017","1,166.49","1,161.69","1,171.08","1,156.10","1.42M","0.47%"
"01/03/2017","1,160.98","1,157.55","1,162.67","1,148.75","1.48M","0.29%"
"01/02/2017","1,157.60","1,160.17","1,164.34","1,153.21","823.13K","-0.18%"
"12/30/2016","1,159.66","1,154.43","1,166.05","1,149.90","1.41M","0.59%"
"12/29/2016","1,152.87","1,128.99","1,156.89","1,128.99","1.96M","1.66%"
"12/28/2016","1,134.09","1,140.61","1,151.98","1,129.07","1.35M","-0.43%"
"12/27/2016","1,138.99","1,118.45","1,142.23","1,118.45","1.29M","1.32%"
"12/26/2016","1,124.14","1,110.85","1,128.31","1,110.85","897.41K","0.22%"
"12/23/2016","1,121.69","1,127.52","1,136.22","1,117.13","1.12M","-0.85%"
"12/22/2016","1,131.30","1,130.46","1,139.78","1,120.76","1.87M","-0.25%"
"12/21/2016","1,134.19","1,148.99","1,148.99","1,130.27","2.03M","-1.10%"
"12/20/2016","1,146.79","1,123.60","1,149.58","1,121.17","2.92M","2.20%"
"12/19/2016","1,122.08","1,117.72","1,126.39","1,108.55","1.33M","0.27%"
"12/16/2016","1,119.02","1,116.25","1,122.62","1,103.99","1.99M","1.03%"
"12/15/2016","1,107.57","1,079.48","1,113.84","1,079.48","4.30M","2.34%"
"12/14/2016","1,082.22","1,085.36","1,090.61","1,073.11","1.87M","0.33%"
"12/13/2016","1,078.65","1,087.32","1,087.32","1,070.16","2.15M","-0.36%"
"12/12/2016","1,082.52","1,075.95","1,087.13","1,060.36","1.31M","0.59%"
